99	121	73	3.267	2.02	2.94	-9.09	-5.76	41.32	-45.91	
100	107	84	3.300	1.74	2.72	-7.58	-6.97	45.91	-32.14	
101	96	96	3.333	1.52	2.48	-6.06	-7.88	45.91	-18.37	
102	87	110	3.366	1.34	2.20	-4.55	-8.18	45.91	4.59	
103	81	123	3.399	1.22	1.94	-3.03	-7.58	41.32	13.77	
104	77	135	3.432	1.14	1.70	-1.82	-7.27	36.73	18.37	
105	75	147	3.465	1.10	1.46	-0.61	-6.36	27.55	32.14	
106	75	156	3.498	1.10	1.28	0.00	-5.15	9.18	59.69	
107	75	164	3.531	1.10	1.12	0.00	-2.42	4.59	50.51	
108	75	164	3.564	1.10	1.12	0.30	-1.82	4.59	-9.18	
109	76	170	3.597	1.12	1.00	0.30	-3.03	-4.59	0.00	
110	76	174	3.630	1.12	0.92	0.00	-1.82	-4.59	36.73	
111	76	176	3.663	1.12	0.88	0.00	-0.61	0.00	36.73	
112	76	176	3.696	1.12	0.88	0.00	0.61	0.00	36.73	
113	76	174	3.729	1.12	0.92	0.00	1.82	-4.59	32.14	
114	76	170	3.762	1.12	1.00	-0.30	2.73	-4.59	32.14	
115	75	165	3.795	1.10	1.10	-0.30	3.94	4.59	36.73	
116	75	157	3.828	1.10	1.26	0.00	5.15	9.18	27.55	
117	75	148	3.861	1.10	1.44	0.30	5.76	18.37	18.37	
118	76	138	3.894	1.12	1.64	1.21	6.36	32.14	18.37	
119	79	127	3.927	1.18	1.86	2.42	6.97	36.73	13.77	
120	84	115	3.960	1.28	2.10	3.64	7.27	36.73	4.59	
121	91	103	3.993	1.42	2.34	4.85	7.27	36.73	-4.59	
122	100	91	4.026	1.60	2.58	6.06	6.97	41.32	-18.37	
123	111	80	4.059	1.82	2.80	7.58	6.06	41.32	-32.14	
124	125	71	4.092	2.10	2.98	8.79	4.85	32.14	-41.32	
125	140	64	4.125	2.40	3.12	9.70	3.33	32.14	-45.91	
126	157	60	4.158	2.74	3.20	10.91	1.82	18.37	-50.51	
127	176	58	4.191	3.12	3.24	10.91	0.00	-4.59	-59.69	
128	193	60	4.224	3.46	3.20	10.61	-2.12	-9.18	-59.69	
129	211	65	4.257	3.82	3.10	10.30	-3.94	-22.96	-55.10	
130	227	73	4.290	4.14	2.94	9.09	-5.76	-41.32	-45.91	
131	241	84	4.323	4.42	2.72	7.58	-6.97	-50.51	-22.96	
132	252	96	4.356	4.64	2.48	5.76	-7.27	-45.91	-4.59	
133	260	108	4.389	4.80	2.24	4.55	-7.27	-36.73	4.59	
134	267	120	4.422	4.94	2.00	3.33	-6.97	-41.32	13.77	
135	271	131	4.455	5.02	1.78	1.82	-6.36	-36.73	27.55	
136	273	141	4.488	5.06	1.58	0.91	-5.15	-22.96	41.32	
137	274	148	4.521	5.08	1.44	0.30	-3.64	-13.77	41.32	
138	274	153	4.554	5.08	1.34	0.00	-2.42	0.00	36.73	
139	274	156	4.587	5.08	1.28	0.30	-1.21	4.59	36.73	
140	275	157	4.620	5.10	1.26	0.30	0.00	-9.18	41.32	
141	275	156	4.653	5.10	1.28	-0.30	1.52	-9.18	41.32	
142	274	152	4.686	5.08	1.36	-0.30	2.73	0.00	32.14	
143	274	147	4.719	5.08	1.46	-0.30	3.64	-13.77	36.73	
144	273	140	4.752	5.06	1.60	-1.21	5.15	-22.96	36.73	
145	270	130	4.785	5.00	1.80	-1.82	6.06	-22.96	18.37	
146	267	120	4.818	4.94	2.00	-2.73	6.36	-32.14	9.18	
147	261	109	4.851	4.82	2.22	-3.94	6.67	9.18	-45.91	
148	254	98	4.884	4.68	2.44	-2.12	3.33	13.77	-50.51	
149	254	98	4.917	4.68	2.44	-3.03	3.33	-13.77	0.00	
150	244	87	4.950	4.48	2.66	-3.03	3.33	-73.46	36.73	
151	244	87	4.983	4.48	2.66	-7.88	5.76	-146.92	64.28	
152	218	68	5.016	3.96	3.04	-12.73	7.58	-32.14	-41.32	
153	202	62	5.049	3.64	3.16	-10.00	3.03	114.78	-96.42	
154	185	58	5.082	3.30	3.24	-5.15	1.21	-13.77	-59.69	
155	185	58	5.115	3.30	3.24	-10.91	-0.91	-165.29	-59.69	
156	149	61	5.148	2.58	3.18	-16.06	-2.73	13.77	-59.69	
157	132	67	5.181	2.24	3.06	-10.00	-4.85	110.19	-50.51	
158	116	77	5.214	1.92	2.86	-8.79	-6.06	45.91	-32.14	
159	103	87	5.247	1.66	2.66	-6.97	-6.97	50.51	-27.55	
160	93	100	5.280	1.46	2.40	-5.45	-7.88	41.32	-13.77	
161	85	113	5.313	1.30	2.14	-4.24	-7.88	41.32	0.00	
162	79	126	5.346	1.18	1.88	-2.73	-7.88	45.91	13.77	
163	76	139	5.379	1.12	1.62	-1.21	-6.97	36.73	32.14	
164	75	149	5.412	1.10	1.42	-0.30	-5.76	18.37	32.14	
165	75	158	5.445	1.10	1.24	0.00	-4.85	4.59	27.55	
166	75	165	5.478	1.10	1.10	0.00	-3.94	4.59	32.14	
167	75	171	5.511	1.10	0.98	0.30	-2.73	4.59	41.32	
168	76	174	5.544	1.12	0.92	0.30	-1.21	-4.59	41.32	
169	76	175	5.577	1.12	0.90	0.00	0.00	-4.59	36.73	
170	76	174	5.610	1.12	0.92	0.00	1.21	-4.59	32.14	
171	76	171	5.643	1.12	0.98	-0.30	2.12	-4.59	27.55	
172	75	167	5.676	1.10	1.06	-0.30	3.03	4.59	32.14	
173	75	161	5.709	1.10	1.18	0.00	4.24	4.59	32.14	
174	75	153	5.742	1.10	1.34	0.00	5.15	9.18	22.96	
175	75	144	5.775	1.10	1.52	0.61	5.76	27.55	22.96	
176	77	134	5.808	1.14	1.72	1.82	6.67	32.14	22.96	
177	81	122	5.841	1.22	1.96	2.73	7.27	32.14	9.18	
178	86	110	5.874	1.32	2.20	3.94	7.27	41.32	-4.59	
179	94	98	5.907	1.48	2.44	5.45	6.97	41.32	-13.77	
180	104	87	5.940	1.68	2.66	6.67	6.36	36.73	-18.37	
181	116	77	5.973	1.92	2.86	7.88	5.76	36.73	-27.55	
182	130	68	6.006	2.20	3.04	9.09	4.55	36.73	-45.91	
183	146	62	6.039	2.52	3.16	10.30	2.73	27.55	-50.51	
184	164	59	6.072	2.88	3.22	10.91	1.21	9.18	-50.51	
185	182	58	6.105	3.24	3.24	10.91	-0.61	-9.18	-64.28	
186	200	61	6.138	3.60	3.18	10.30	-3.03	-22.96	-59.69	
187	216	68	6.171	3.92	3.04	9.39	-4.55	-87.24	9.18	
188	231	76	6.204	4.22	2.88	4.55	-2.42	-82.64	18.37	
189	231	76	6.237	4.22	2.88	3.94	-3.33	41.32	-68.87	
190	244	87	6.270	4.48	2.66	7.27	-6.97	50.51	-114.78	
191	255	99	6.303	4.70	2.42	7.27	-10.91	-50.51	-4.59	
192	268	123	6.336	4.96	1.94	3.94	-7.27	-96.42	119.38	
193	268	123	6.369	4.96	1.94	0.91	-3.03	-36.73	22.96	
194	271	133	6.402	5.02	1.74	1.52	-5.76	0.00	-45.91	
195	273	142	6.435	5.06	1.56	0.91	-6.06	-18.37	36.73	
196	274	153	6.468	5.08	1.34	0.30	-3.33	-9.18	82.64	
197	274	153	6.501	5.08	1.34	0.30	-0.61	-4.59	41.32	
198	275	155	6.534	5.10	1.30	0.00	-0.61	-9.18	18.37	
199	274	155	6.567	5.08	1.30	-0.30	0.61	0.00	36.73	
200	274	153	6.600	5.08	1.34	0.00	1.82	0.00	36.73	
201	274	149	6.633	5.08	1.42	-0.30	3.03	-9.18	32.14	
202	273	143	6.666	5.06	1.54	-0.61	3.94	-13.77	32.14	
203	272	136	6.699	5.04	1.68	-1.21	5.15	-22.96	32.14	
204	269	126	6.732	4.98	1.88	-2.12	6.06	-27.55	18.37	
205	265	116	6.765	4.90	2.08	-3.03	6.36	-36.73	9.18	
206	259	105	6.798	4.78	2.30	-4.55	6.67	-41.32	4.59	
207	250	94	6.831	4.60	2.52	-5.76	6.67	-36.73	-9.18	
208	240	83	6.864	4.40	2.74	-6.97	6.06	-41.32	-22.96	
209	227	74	6.897	4.14	2.92	-8.48	5.15	-36.73	-27.55	
210	212	66	6.930	3.84	3.08	-9.39	4.24	-22.96	-41.32	
211	196	60	6.963	3.52	3.20	-10.00	2.42	-22.96	-59.69	
212	179	58	6.996	3.18	3.24	-10.91	0.30	-13.77	-59.69	
213	160	59	7.029	2.80	3.22	-10.91	-1.52	9.18	-55.10	
214	143	63	7.062	2.46	3.14	-10.30	-3.33	22.96	-55.10	
215	126	70	7.095	2.12	3.00	-9.39	-5.15	32.14	-45.91	
216	112	80	7.128	1.84	2.80	-8.18	-6.36	41.32	-32.14	
217	99	91	7.161	1.58	2.58	-6.67	-7.27	50.51	-22.96	
218	90	104	7.194	1.40	2.32	-4.85	-7.88	45.91	-9.18	
219	83	117	7.227	1.26	2.06	-3.64	-7.88	41.32	9.18	
220	78	130	7.260	1.16	1.80	-2.12	-7.27	41.32	22.96	
221	76	141	7.293	1.12	1.58	-0.91	-6.36	27.55	27.55	
222	75	151	7.326	1.10	1.38	-0.30	-5.45	13.77	27.55	
223	75	159	7.359	1.10	1.22	0.00	-4.55	9.18	27.55	
224	75	166	7.392	1.10	1.08	0.30	-3.64	4.59	36.73	
225	76	171	7.425	1.12	0.98	0.30	-2.12	-4.59	41.32	
226	76	173	7.458	1.12	0.94	0.00	-0.91	-4.59	36.73	
227	76	174	7.491	1.12	0.92	0.00	0.30	-4.59	36.73	
228	76	172	7.524	1.12	0.96	-0.30	1.52	-4.59	32.14	
229	75	169	7.557	1.10	1.02	-0.30	2.42	0.00	27.55	
230	75	164	7.590	1.10	1.12	-0.30	3.33	0.00	-9.18	
231	74	158	7.623	1.08	1.24	-0.30	1.82	9.18	-9.18	
232	74	158	7.656	1.08	1.24	0.30	2.73	22.96	105.60	
233	75	149	7.689	1.10	1.42	1.21	8.79	9.18	50.51	
234	78	129	7.722	1.16	1.82	0.91	6.06	4.59	-78.05	
235	78	129	7.755	1.16	1.82	1.52	3.64	36.73	18.37	
236	83	117	7.788	1.26	2.06	3.33	7.27	91.83	101.01	
237	89	105	7.821	1.38	2.30	7.58	10.30	36.73	-9.18	
238	108	83	7.854	1.76	2.74	5.76	6.67	-55.10	-114.78	
239	108	83	7.887	1.76	2.74	3.94	2.73	41.32	-22.96	
240	121	74	7.920	2.02	2.92	8.48	5.15	82.64	22.96	
241	136	66	7.953	2.32	3.08	9.39	4.24	27.55	-41.32	
242	152	60	7.986	2.64	3.20	10.30	2.42	18.37	-59.69	
243	170	58	8.019	3.00	3.24	10.61	0.30	4.59	-59.69	
244	187	59	8.052	3.34	3.22	10.61	-1.52	-4.59	-55.10	
245	205	63	8.085	3.70	3.14	10.30	-3.33	-18.37	-55.10	
246	221	70	8.118	4.02	3.00	9.39	-5.15	-32.14	-41.32	
247	236	80	8.151	4.32	2.80	8.18	-6.06	-45.91	-27.55	
248	248	90	8.184	4.56	2.60	6.36	-6.97	-50.51	-18.37	
249	257	103	8.217	4.74	2.34	4.85	-7.27	-41.32	0.00	
250	264	114	8.250	4.88	2.12	3.64	-6.97	-36.73	13.77	
251	269	126	8.283	4.98	1.88	2.42	-6.36	-36.73	27.55	
252	272	135	8.316	5.04	1.70	1.21	-5.15	-27.55	32.14	
253	273	143	8.349	5.06	1.54	0.61	-4.24	-13.77	32.14	
254	274	149	8.382	5.08	1.42	0.30	-3.03	-9.18	41.32	
255	274	153	8.415	5.08	1.34	0.00	-1.52	0.00	41.32	
256	274	154	8.448	5.08	1.32	0.30	-0.30	0.00	36.73	
257	275	154	8.481	5.10	1.32	0.00	0.91	-9.18	41.32	
258	274	151	8.514	5.08	1.38	-0.30	2.42	-4.59	36.73	
259	274	146	8.547	5.08	1.48	-0.30	3.33	-9.18	27.55	
260	273	140	8.580	5.06	1.60	-0.91	4.24	-22.96	32.14	
261	271	132	8.613	5.02	1.76	-1.82	5.45	-27.55	32.14	
262	267	122	8.646	4.94	1.96	-2.73	6.36	-22.96	18.37	
263	262	111	8.679	4.84	2.18	-3.33	6.67	-27.55	0.00	
264	256	100	8.712	4.72	2.40	-4.55	6.36	-45.91	-4.59	
265	247	90	8.745	4.54	2.60	-6.36	6.36	-45.91	-9.18	
266	235	79	8.778	4.30	2.82	-7.58	5.76	-32.14	-27.55	
267	222	71	8.811	4.04	2.98	-8.48	4.55	-32.14	-36.73	
268	207	64	8.844	3.74	3.12	-9.70	3.33	-32.14	-41.32	
269	190	60	8.877	3.40	3.20	-10.61	1.82	-13.77	-50.51	
270	172	58	8.910	3.04	3.24	-10.61	0.00	82.64	-36.73	
271	155	60	8.943	2.70	3.20	-5.15	-0.61	78.05	-22.96	
272	155	60	8.976	2.70	3.20	-5.45	-1.52	-137.74	-96.42	
273	137	65	9.009	2.34	3.10	-14.24	-6.97	-101.01	-114.78	
274	108	83	9.042	1.76	2.74	-12.12	-9.09	123.97	-9.18	
275	97	95	9.075	1.54	2.50	-6.06	-7.58	110.19	18.37	
276	88	108	9.108	1.36	2.24	-4.85	-7.88	59.69	55.10	
277	81	121	9.141	1.22	1.98	-2.12	-3.94	59.69	68.87	
278	81	121	9.174	1.22	1.98	-0.91	-3.33	4.59	-45.91	
279	78	132	9.207	1.16	1.76	-1.82	-6.97	0.00	-4.59	
280	75	144	9.240	1.10	1.52	-0.91	-3.64	27.55	27.55	
281	75	144	9.273	1.10	1.52	0.00	-5.15	13.77	-45.91	
282	75	161	9.306	1.10	1.18	0.00	-6.67	0.00	32.14	
283	75	166	9.339	1.10	1.08	0.00	-3.03	4.59	73.46	
284	75	171	9.372	1.10	0.98	0.30	-1.82	4.59	41.32	
285	76	172	9.405	1.12	0.96	0.30	-0.30	-9.18	36.73	
286	76	172	9.438	1.12	0.96	-0.30	0.61	-9.18	32.14	
287	75	170	9.471	1.10	1.00	-0.30	1.82	4.59	32.14	
288	75	166	9.504	1.10	1.08	0.00	2.73	4.59	27.55	
289	75	161	9.537	1.10	1.18	0.00	3.64	0.00	27.55	
290	75	154	9.570	1.10	1.32	0.00	4.55	9.18	32.14	
291	75	146	9.603	1.10	1.48	0.61	5.76	22.96	32.14	
292	77	135	9.636	1.14	1.70	1.52	6.67	27.55	13.77	
293	80	124	9.669	1.20	1.92	2.42	6.67	32.14	4.59	
294	85	113	9.702	1.30	2.14	3.64	6.97	36.73	4.59	
295	92	101	9.735	1.44	2.38	4.85	6.97	41.32	-4.59	
296	101	90	9.768	1.62	2.60	6.36	6.67	41.32	-18.37	
297	113	79	9.801	1.86	2.82	7.58	5.76	32.14	-32.14	
298	126	71	9.834	2.12	2.98	8.48	4.55	32.14	-32.14	
299	141	64	9.867	2.42	3.12	9.70	3.64	27.55	-41.32	
300	158	59	9.900	2.76	3.22	10.30	1.82	13.77	-59.69	
301	175	58	9.933	3.10	3.24	10.61	-0.30	4.59	-59.69	
302	193	60	9.966	3.46	3.20	10.61	-2.12	-9.18	-55.10	
303	210	65	9.999	3.80	3.10	10.00	-3.94	-27.55	-45.91	
304	226	73	10.032	4.12	2.94	8.79	-5.15	-36.73	-36.73	
305	239	82	10.065	4.38	2.76	7.58	-6.36	-41.32	-32.14	
306	251	94	10.098	4.62	2.52	6.06	-7.27	-50.51	-9.18	
307	259	106	10.131	4.78	2.28	4.24	-6.97	-41.32	9.18	
308	265	117	10.164	4.90	2.06	3.33	-6.67	-32.14	13.77	
309	270	128	10.197	5.00	1.84	2.12	-6.06	-32.14	27.55	
310	272	137	10.230	5.04	1.66	1.21	-4.85	-22.96	36.73	
311	274	144	10.263	5.08	1.52	0.61	-3.64	-18.37	50.51	
312	274	149	10.296	5.08	1.42	0.00	-1.52	-9.18	41.32	
313	274	149	10.329	5.08	1.42	0.00	-0.91	0.00	9.18	
314	274	152	10.362	5.08	1.36	0.00	-0.91	0.00	32.14	
315	274	152	10.395	5.08	1.36	0.00	1.21	-4.59	55.10	
316	274	148	10.428	5.08	1.44	-0.30	2.73	-9.18	36.73	
317	273	143	10.461	5.06	1.54	-0.61	3.64	-9.18	27.55	
318	272	136	10.494	5.04	1.68	-0.91	4.55	0.00	-18.37	
319	270	128	10.527	5.00	1.84	-0.61	2.42	-4.59	-22.96	
320	270	128	10.560	5.00	1.84	-1.21	3.03	-36.73	59.69	
321	266	118	10.593	4.92	2.04	-3.03	6.36	-41.32	50.51	
322	260	107	10.626	4.80	2.26	-3.94	6.36	-32.14	0.00	
323	253	97	10.659	4.66	2.46	-5.15	6.36	-41.32	0.00	
324	243	86	10.692	4.46	2.68	-6.67	6.36	-41.32	-13.77	
325	231	76	10.725	4.22	2.88	-7.88	5.45	-36.73	-32.14	
326	217	68	10.758	3.94	3.04	-9.09	4.24	-32.14	-41.32	
327	201	62	10.791	3.62	3.16	-10.00	2.73	-18.37	-45.91	
328	184	59	10.824	3.28	3.22	-10.30	1.21	-9.18	-50.51	
329	167	58	10.857	2.94	3.24	-10.61	-0.61	0.00	-59.69	
330	149	61	10.890	2.58	3.18	-10.30	-2.73	13.77	-59.69	
331	133	67	10.923	2.26	3.06	-9.70	-4.55	27.55	-50.51	
332	117	76	10.956	1.94	2.88	-8.48	-6.06	41.32	-32.14	
333	105	87	10.989	1.70	2.66	-6.97	-6.67	41.32	-18.37	
334	94	98	11.022	1.48	2.44	-5.76	-7.27	41.32	-18.37	
335	86	111	11.055	1.32	2.18	-4.24	-7.88	45.91	-4.59	
336	80	124	11.088	1.20	1.92	-2.73	-7.58	41.32	18.37	
337	77	136	11.121	1.14	1.68	-1.52	-6.67	32.14	27.55	
338	75	146	11.154	1.10	1.48	-0.61	-5.76	22.96	27.55	
339	75	155	11.187	1.10	1.30	0.00	-4.85	9.18	32.14	
340	75	162	11.220	1.10	1.16	0.00	-3.64	0.00	36.73	
341	75	167	11.253	1.10	1.06	0.00	-2.42	4.59	36.73	
342	75	170	11.286	1.10	1.00	0.30	-1.21	4.59	32.14	
343	76	171	11.319	1.12	0.98	0.30	-0.30	-9.18	32.14	
344	76	171	11.352	1.12	0.98	-0.30	0.91	-9.18	36.73	
345	75	168	11.385	1.10	1.04	-0.30	2.12	0.00	32.14	
346	75	164	11.418	1.10	1.12	-0.30	3.03	4.59	27.55	
347	74	158	11.451	1.08	1.24	0.00	3.94	13.77	32.14	
348	75	151	11.484	1.10	1.38	0.61	5.15	13.77	32.14	
349	76	141	11.517	1.12	1.58	0.91	6.06	13.77	18.37	
350	78	131	11.550	1.16	1.78	1.52	6.36	27.55	9.18	
351	81	120	11.583	1.22	2.00	2.73	6.67	41.32	9.18	
352	87	109	11.616	1.34	2.22	4.24	6.97	41.32	4.59	
353	95	97	11.649	1.50	2.46	5.45	6.97	32.14	-9.18	
354	105	86	11.682	1.70	2.68	6.36	6.36	36.73	-22.96	
355	116	76	11.715	1.92	2.88	7.88	5.45	41.32	-32.14	
356	131	68	11.748	2.22	3.04	9.09	4.24	27.55	-41.32	
357	146	62	11.781	2.52	3.16	9.70	2.73	22.96	-45.91	
358	163	59	11.814	2.86	3.22	10.61	1.21	13.77	-50.51	
359	181	58	11.847	3.22	3.24	10.61	-0.61	-4.59	-59.69	
360	198	61	11.880	3.56	3.18	10.30	-2.73	-82.64	-18.37	
361	215	67	11.913	3.90	3.06	5.15	-1.82	-87.24	4.59	
362	215	67	11.946	3.90	3.06	4.55	-2.42	50.51	-59.69	
363	230	75	11.979	4.20	2.90	8.48	-5.76	36.73	-64.28	
364	243	86	12.012	4.46	2.68	6.97	-6.67	-82.64	36.73	
365	253	97	12.045	4.66	2.46	3.03	-3.33	-45.91	-4.59	
366	253	97	12.078	4.66	2.46	3.94	-6.97	32.14	-101.01	
367	266	120	12.111	4.92	2.00	5.15	-10.00	-32.14	22.96	
368	270	130	12.144	5.00	1.80	1.82	-5.45	-59.69	82.64	
369	272	138	12.177	5.04	1.64	1.21	-4.55	-18.37	32.14	
370	274	145	12.210	5.08	1.50	0.61	-3.33	-18.37	36.73	
371	274	149	12.243	5.08	1.42	0.00	-2.12	-9.18	36.73	
372	274	152	12.276	5.08	1.36	0.00	-0.91	0.00	41.32	
373	274	152	12.309	5.08	1.36	0.00	0.61	0.00	41.32	
374	274	150	12.342	5.08	1.40	0.00	1.82	-4.59	36.73	
375	274	146	12.375	5.08	1.48	-0.30	3.03	-13.77	36.73	
376	273	140	12.408	5.06	1.60	-0.91	4.24	-18.37	27.55	
377	271	132	12.441	5.02	1.76	-1.52	4.85	-18.37	18.37	
378	268	124	12.474	4.96	1.92	-2.12	5.45	-27.55	22.96	
379	264	114	12.507	4.88	2.12	-3.33	6.36	-36.73	18.37	
380	257	103	12.540	4.74	2.34	-4.55	6.67	-32.14	0.00	
