138	78	130	4.554	1.16	1.80	-1.82	-6.67	0.00	-18.37	
139	75	143	4.587	1.10	1.54	-0.91	-3.94	27.55	82.64	
140	75	143	4.620	1.10	1.54	0.00	-1.21	13.77	27.55	
141	75	147	4.653	1.10	1.46	0.00	-2.12	0.00	4.59	
142	75	150	4.686	1.10	1.40	0.00	-0.91	0.00	32.14	
143	75	150	4.719	1.10	1.40	0.00	0.00	0.00	22.96	
144	75	150	4.752	1.10	1.40	0.00	0.61	4.59	27.55	
145	75	148	4.785	1.10	1.44	0.30	1.82	4.59	32.14	
146	76	144	4.818	1.12	1.52	0.30	2.73	4.59	22.96	
147	76	139	4.851	1.12	1.62	0.61	3.33	13.77	22.96	
148	78	133	4.884	1.16	1.74	1.21	4.24	13.77	22.96	
149	80	125	4.917	1.20	1.90	1.52	4.85	18.37	18.37	
150	83	117	4.950	1.26	2.06	2.42	5.45	27.55	13.77	
151	88	107	4.983	1.36	2.26	3.33	5.76	27.55	0.00	
152	94	98	5.016	1.48	2.44	4.24	5.45	27.55	-4.59	
153	102	89	5.049	1.64	2.62	5.15	5.45	27.55	-9.18	
154	111	80	5.082	1.82	2.80	6.06	4.85	32.14	-18.37	
155	122	73	5.115	2.04	2.94	7.27	4.24	27.55	-18.37	
156	135	66	5.148	2.30	3.08	7.88	3.64	18.37	-32.14	
157	148	61	5.181	2.56	3.18	8.48	2.12	18.37	-41.32	
158	163	59	5.214	2.86	3.22	9.09	0.91	9.18	-36.73	
159	178	58	5.247	3.16	3.24	9.09	-0.30	0.00	-41.32	
160	193	60	5.280	3.46	3.20	9.09	-1.82	-13.77	-41.32	
161	208	64	5.313	3.76	3.12	8.18	-3.03	-27.55	-32.14	
162	220	70	5.346	4.00	3.00	7.27	-3.94	-22.96	-22.96	
163	232	77	5.379	4.24	2.86	6.67	-4.55	-27.55	-13.77	
164	242	85	5.412	4.44	2.70	5.45	-4.85	-32.14	-4.59	
165	250	93	5.445	4.60	2.54	4.55	-4.85	-32.14	0.00	
166	257	101	5.478	4.74	2.38	3.33	-4.85	-32.14	9.18	
167	261	109	5.511	4.82	2.22	2.42	-4.24	-22.96	18.37	
168	265	115	5.544	4.90	2.10	1.82	-3.64	-22.96	22.96	
169	267	121	5.577	4.94	1.98	0.91	-2.73	-18.37	32.14	
170	268	124	5.610	4.96	1.92	0.61	-1.52	-9.18	32.14	
171	269	126	5.643	4.98	1.88	0.30	-0.61	-9.18	27.55	
172	269	126	5.676	4.98	1.88	0.00	0.30	-9.18	27.55	
173	269	125	5.709	4.98	1.90	-0.30	1.21	-13.77	32.14	
174	268	122	5.742	4.96	1.96	-0.91	2.42	-18.37	32.14	
175	266	117	5.775	4.92	2.06	-1.52	3.33	-18.37	18.37	
176	263	111	5.808	4.86	2.18	-2.12	3.64	4.59	-22.96	
177	259	105	5.841	4.78	2.30	-1.21	1.82	9.18	-22.96	
178	259	105	5.874	4.78	2.30	-1.52	2.12	-73.46	78.05	
179	254	98	5.907	4.68	2.44	-6.06	6.97	-91.83	73.46	
180	239	82	5.940	4.38	2.76	-7.58	6.97	45.91	-73.46	
181	229	75	5.973	4.18	2.90	-3.03	2.12	64.28	-73.46	
182	229	75	6.006	4.18	2.90	-3.33	2.12	-59.69	22.96	
183	218	68	6.039	3.96	3.04	-6.97	3.64	-68.87	4.59	
184	206	63	6.072	3.72	3.14	-7.88	2.42	41.32	-41.32	
185	192	60	6.105	3.44	3.20	-4.24	0.91	-9.18	-32.14	
186	192	60	6.138	3.44	3.20	-8.48	0.30	-133.15	-18.37	
187	164	59	6.171	2.88	3.22	-13.03	-0.30	0.00	-32.14	
188	149	61	6.204	2.58	3.18	-8.48	-1.82	78.05	-45.91	
189	136	65	6.237	2.32	3.10	-7.88	-3.33	22.96	-36.73	
190	123	72	6.270	2.06	2.96	-6.97	-4.24	27.55	-22.96	
191	113	79	6.303	1.86	2.82	-6.06	-4.85	22.96	-18.37	
192	103	88	6.336	1.66	2.64	-5.45	-5.45	27.55	-4.59	
193	95	97	6.369	1.50	2.46	-4.24	-5.15	32.14	4.59	
194	89	105	6.402	1.38	2.30	-3.33	-5.15	27.55	4.59	
195	84	114	6.435	1.28	2.12	-2.42	-4.85	27.55	13.77	
196	81	121	6.468	1.22	1.98	-1.52	-4.24	22.96	18.37	
197	79	128	6.501	1.18	1.84	-0.91	-3.64	13.77	27.55	
198	78	133	6.534	1.16	1.74	-0.61	-2.42	4.59	27.55	
199	77	136	6.567	1.14	1.68	-0.61	-1.82	4.59	18.37	
200	76	139	6.600	1.12	1.62	-0.30	-1.21	9.18	27.55	
201	76	140	6.633	1.12	1.60	0.00	0.00	9.18	32.14	
202	76	139	6.666	1.12	1.62	0.30	0.91	9.18	27.55	
203	77	137	6.699	1.14	1.66	0.61	1.82	4.59	27.55	
204	78	133	6.732	1.16	1.74	0.61	2.73	4.59	18.37	
205	79	128	6.765	1.18	1.84	0.91	3.03	13.77	18.37	
206	81	123	6.798	1.22	1.94	1.52	3.94	18.37	22.96	
207	84	115	6.831	1.28	2.10	2.12	4.55	18.37	9.18	
208	88	108	6.864	1.36	2.24	2.73	4.55	18.37	4.59	
209	93	100	6.897	1.46	2.40	3.33	4.85	22.96	4.59	
210	99	92	6.930	1.58	2.56	4.24	4.85	27.55	-4.59	
211	107	84	6.963	1.74	2.72	5.15	4.55	27.55	-9.18	
212	116	77	6.996	1.92	2.86	6.06	4.24	27.55	-9.18	
213	127	70	7.029	2.14	3.00	6.97	3.94	18.37	-18.37	
214	139	64	7.062	2.38	3.12	7.27	3.03	13.77	-32.14	
215	151	60	7.095	2.62	3.20	7.88	1.82	18.37	-36.73	
216	165	58	7.128	2.90	3.24	8.48	0.61	4.59	-36.73	
217	179	58	7.161	3.18	3.24	8.18	-0.61	-9.18	-32.14	
218	192	60	7.194	3.44	3.20	7.88	-1.52	-9.18	-27.55	
219	205	63	7.227	3.70	3.14	7.58	-2.42	-13.77	-27.55	
220	217	68	7.260	3.94	3.04	6.97	-3.33	-22.96	-22.96	
221	228	74	7.293	4.16	2.92	6.06	-3.94	-27.55	-13.77	
222	237	81	7.326	4.34	2.78	5.15	-4.24	-55.10	27.55	
223	245	88	7.359	4.50	2.64	2.42	-2.12	-45.91	32.14	
224	245	88	7.392	4.50	2.64	2.12	-2.12	18.37	-27.55	
225	252	95	7.425	4.64	2.50	3.64	-3.94	-9.18	4.59	
226	257	101	7.458	4.74	2.38	1.52	-1.82	-32.14	13.77	
227	257	101	7.491	4.74	2.38	1.52	-3.03	9.18	-32.14	
228	262	111	7.524	4.84	2.18	2.12	-3.94	-9.18	22.96	
229	264	114	7.557	4.88	2.12	0.91	-1.52	-27.55	50.51	
230	265	116	7.590	4.90	2.08	0.30	-0.61	-18.37	27.55	
231	265	116	7.623	4.90	2.08	-0.30	0.30	-13.77	27.55	
232	264	115	7.656	4.88	2.10	-0.61	1.21	-9.18	27.55	
233	263	112	7.689	4.86	2.16	-0.91	2.12	-13.77	22.96	
234	261	108	7.722	4.82	2.24	-1.52	2.73	-18.37	18.37	
235	258	103	7.755	4.76	2.34	-2.12	3.33	-22.96	13.77	
236	254	97	7.788	4.68	2.46	-3.03	3.64	-27.55	9.18	
237	248	91	7.821	4.56	2.58	-3.94	3.94	-22.96	4.59	
238	241	84	7.854	4.42	2.72	-4.55	3.94	-18.37	0.00	
239	233	78	7.887	4.26	2.84	-5.15	3.94	-22.96	-4.59	
240	224	71	7.920	4.08	2.98	-6.06	3.64	-27.55	-18.37	
241	213	66	7.953	3.86	3.08	-6.97	2.73	-18.37	-22.96	
242	201	62	7.986	3.62	3.16	-7.27	2.12	-9.18	-22.96	
243	189	59	8.019	3.38	3.22	-7.58	1.21	-9.18	-32.14	
244	176	58	8.052	3.12	3.24	-7.88	0.00	-4.59	-32.14	
245	163	59	8.085	2.86	3.22	-7.88	-0.91	0.00	-27.55	
246	150	61	8.118	2.60	3.18	-7.88	-1.82	9.18	-27.55	
247	137	65	8.151	2.34	3.10	-7.27	-2.73	22.96	-27.55	
248	126	70	8.184	2.12	3.00	-6.36	-3.64	22.96	-22.96	
249	116	77	8.217	1.92	2.86	-5.76	-4.24	18.37	-13.77	
250	107	84	8.250	1.74	2.72	-5.15	-4.55	22.96	-4.59	
251	99	92	8.283	1.58	2.56	-4.24	-4.55	27.55	4.59	
252	93	99	8.316	1.46	2.42	-3.33	-4.24	27.55	4.59	
253	88	106	8.349	1.36	2.28	-2.42	-4.24	22.96	4.59	
254	85	113	8.382	1.30	2.14	-1.82	-3.94	13.77	18.37	
255	82	119	8.415	1.24	2.02	-1.52	-3.03	13.77	22.96	
256	80	123	8.448	1.20	1.94	-0.91	-2.42	18.37	22.96	
257	79	127	8.481	1.18	1.86	-0.30	-1.52	13.77	27.55	
258	79	128	8.514	1.18	1.84	0.00	-0.61	4.59	18.37	
259	79	129	8.547	1.18	1.82	0.00	-0.30	0.00	18.37	
260	79	129	8.580	1.18	1.82	0.00	0.61	9.18	32.14	
261	79	127	8.613	1.18	1.86	0.61	1.82	13.77	27.55	
262	81	123	8.646	1.22	1.94	0.91	2.42	4.59	13.77	
263	82	119	8.679	1.24	2.02	0.91	2.73	13.77	13.77	
264	84	114	8.712	1.28	2.12	1.82	3.33	4.59	-13.77	
265	88	108	8.745	1.36	2.24	1.21	1.82	-9.18	-18.37	
266	88	108	8.778	1.36	2.24	1.21	2.12	22.96	36.73	
267	92	101	8.811	1.44	2.38	2.73	4.24	36.73	32.14	
268	97	94	8.844	1.54	2.52	3.64	4.24	-9.18	-32.14	
269	104	87	8.877	1.68	2.66	2.12	2.12	18.37	-4.59	
270	104	87	8.910	1.68	2.66	4.85	3.94	87.24	55.10	
271	120	74	8.943	2.00	2.92	7.88	5.76	22.96	-9.18	
272	130	68	8.976	2.20	3.04	6.36	3.33	-13.77	-50.51	
273	141	63	9.009	2.42	3.14	6.97	2.42	18.37	-27.55	
274	153	60	9.042	2.66	3.20	7.58	1.52	9.18	-27.55	
275	166	58	9.075	2.92	3.24	7.58	0.61	0.00	-27.55	
276	178	58	9.108	3.16	3.24	7.58	-0.30	-4.59	-27.55	
277	191	59	9.141	3.42	3.22	7.27	-1.21	-9.18	-27.55	
278	202	62	9.174	3.64	3.16	6.97	-2.12	-9.18	-22.96	
279	214	66	9.207	3.88	3.08	6.67	-2.73	-22.96	-18.37	
280	224	71	9.240	4.08	2.98	5.45	-3.33	-27.55	-13.77	
281	232	77	9.273	4.24	2.86	4.85	-3.64	-18.37	-4.59	
282	240	83	9.306	4.40	2.74	4.24	-3.64	-22.96	4.59	
283	246	89	9.339	4.52	2.62	3.33	-3.33	-22.96	9.18	
284	251	94	9.372	4.62	2.52	2.73	-3.03	-22.96	13.77	
285	255	99	9.405	4.70	2.42	1.82	-2.42	-22.96	18.37	
286	257	102	9.438	4.74	2.36	1.21	-1.82	-13.77	18.37	
287	259	105	9.471	4.78	2.30	0.91	-1.21	-13.77	18.37	
288	260	106	9.504	4.80	2.28	0.30	-0.61	-18.37	22.96	
289	260	107	9.537	4.80	2.26	-0.30	0.30	-13.77	27.55	
290	259	105	9.570	4.78	2.30	-0.61	1.21	-13.77	18.37	
291	258	103	9.603	4.76	2.34	-1.21	1.52	-18.37	13.77	
292	255	100	9.636	4.70	2.40	-1.82	2.12	-13.77	18.37	
293	252	96	9.669	4.64	2.48	-2.12	2.73	-13.77	18.37	
294	248	91	9.702	4.56	2.58	-2.73	3.33	-22.96	9.18	
295	243	85	9.735	4.46	2.70	-3.64	3.33	-27.55	0.00	
296	236	80	9.768	4.32	2.80	-4.55	3.33	-22.96	0.00	
297	228	74	9.801	4.16	2.92	-5.15	3.33	-13.77	-4.59	
298	219	69	9.834	3.98	3.02	-5.45	3.03	-13.77	-13.77	
299	210	64	9.867	3.80	3.12	-6.06	2.42	-22.96	-22.96	
300	199	61	9.900	3.58	3.18	-6.97	1.52	-18.37	-22.96	
301	187	59	9.933	3.34	3.22	-7.27	0.91	-4.59	-22.96	
302	175	58	9.966	3.10	3.24	-7.27	0.00	0.00	-27.55	
303	163	59	9.999	2.86	3.22	-7.27	-0.91	0.00	-22.96	
304	151	61	10.032	2.62	3.18	-7.27	-1.52	55.10	0.00	
305	139	64	10.065	2.38	3.12	-3.64	-0.91	64.28	0.00	
306	139	64	10.098	2.38	3.12	-3.03	-1.52	-36.73	-32.14	
307	129	69	10.131	2.18	3.02	-6.06	-3.03	0.00	0.00	
308	119	74	10.164	1.98	2.92	-3.03	-1.52	22.96	-13.77	
309	119	74	10.197	1.98	2.92	-4.55	-3.94	-50.51	-68.87	
310	104	87	10.230	1.68	2.66	-6.36	-6.06	0.00	-22.96	
311	98	94	10.263	1.56	2.52	-4.55	-5.45	55.10	41.32	
312	89	105	10.296	1.38	2.30	-2.73	-3.33	55.10	55.10	
313	89	105	10.329	1.38	2.30	-0.91	-1.82	18.37	9.18	
314	86	111	10.362	1.32	2.18	-1.52	-2.73	0.00	0.00	
315	84	114	10.395	1.28	2.12	-0.91	-1.82	13.77	18.37	
316	83	117	10.428	1.26	2.06	-0.61	-1.52	9.18	13.77	
317	82	119	10.461	1.24	2.02	-0.30	-0.91	9.18	22.96	
318	82	120	10.494	1.24	2.00	0.00	0.00	9.18	22.96	
319	82	119	10.527	1.24	2.02	0.30	0.61	9.18	18.37	
320	83	118	10.560	1.26	2.04	0.61	1.21	9.18	22.96	
321	84	115	10.593	1.28	2.10	0.91	2.12	9.18	18.37	
322	86	111	10.626	1.32	2.18	1.21	2.42	13.77	13.77	
323	88	107	10.659	1.36	2.26	1.82	3.03	18.37	13.77	
324	92	101	10.692	1.44	2.38	2.42	3.33	13.77	4.59	
325	96	96	10.725	1.52	2.48	2.73	3.33	18.37	4.59	
326	101	90	10.758	1.62	2.60	3.64	3.64	22.96	4.59	
327	108	84	10.791	1.76	2.72	4.24	3.64	13.77	0.00	
328	115	78	10.824	1.90	2.84	4.55	3.64	13.77	-4.59	
329	123	72	10.857	2.06	2.96	5.15	3.33	22.96	-13.77	
330	132	67	10.890	2.24	3.06	6.06	2.73	22.96	-18.37	
331	143	63	10.923	2.46	3.14	6.67	2.12	9.18	-18.37	
332	154	60	10.956	2.68	3.20	6.67	1.52	4.59	-22.96	
333	165	58	10.989	2.90	3.24	6.97	0.61	4.59	-27.55	
334	177	58	11.022	3.14	3.24	6.97	-0.30	-4.59	-22.96	
335	188	59	11.055	3.36	3.22	6.67	-0.91	-9.18	-22.96	
336	199	61	11.088	3.58	3.18	6.36	-1.82	-9.18	-22.96	
337	209	65	11.121	3.78	3.10	6.06	-2.42	-13.77	-9.18	
338	219	69	11.154	3.98	3.02	5.45	-2.42	-22.96	-4.59	
339	227	73	11.187	4.14	2.94	4.55	-2.73	-22.96	-9.18	
340	234	78	11.220	4.28	2.84	3.94	-3.03	-18.37	-4.59	
341	240	83	11.253	4.40	2.74	3.33	-3.03	-18.37	4.59	
342	245	88	11.286	4.50	2.64	2.73	-2.73	-18.37	13.77	
343	249	92	11.319	4.58	2.56	2.12	-2.12	-22.96	18.37	
344	252	95	11.352	4.64	2.50	1.21	-1.52	-22.96	18.37	
345	253	97	11.385	4.66	2.46	0.61	-0.91	-13.77	13.77	
346	254	98	11.418	4.68	2.44	0.30	-0.61	-9.18	9.18	
347	254	99	11.451	4.68	2.42	0.00	-0.30	-4.59	13.77	
348	254	99	11.484	4.68	2.42	0.00	0.30	-18.37	32.14	
349	254	98	11.517	4.68	2.44	-1.21	1.82	-18.37	18.37	
350	250	93	11.550	4.60	2.54	-1.21	1.52	4.59	-13.77	
351	250	93	11.583	4.60	2.54	-0.91	0.91	-18.37	13.77	
352	247	90	11.616	4.54	2.60	-2.42	2.42	-59.69	50.51	
353	242	85	11.649	4.44	2.70	-4.85	4.24	-13.77	4.59	
354	231	76	11.682	4.22	2.88	-3.33	2.73	41.32	-41.32	
355	231	76	11.715	4.22	2.88	-2.12	1.52	-18.37	0.00	
356	224	71	11.748	4.08	2.98	-4.55	2.73	-50.51	9.18	
357	216	67	11.781	3.92	3.06	-5.45	2.12	-18.37	-13.77	
358	206	64	11.814	3.72	3.12	-5.76	1.82	-9.18	-9.18	
359	197	61	11.847	3.54	3.18	-6.06	1.52	-13.77	-13.77	
360	186	59	11.880	3.32	3.22	-6.67	0.91	-9.18	-18.37	
361	175	58	11.913	3.10	3.24	-6.67	0.30	0.00	-22.96	
362	164	58	11.946	2.88	3.24	-6.67	-0.61	0.00	-27.55	
363	153	60	11.979	2.66	3.20	-6.67	-1.52	4.59	-22.96	
364	142	63	12.012	2.44	3.14	-6.36	-2.12	18.37	-18.37	
365	132	67	12.045	2.24	3.06	-5.45	-2.73	18.37	-13.77	
366	124	72	12.078	2.08	2.96	-5.15	-3.03	9.18	-4.59	
367	115	77	12.111	1.90	2.86	-4.85	-3.03	18.37	-9.18	
368	108	82	12.144	1.76	2.76	-3.94	-3.64	27.55	-9.18	
369	102	89	12.177	1.64	2.62	-3.03	-3.64	22.96	9.18	
370	98	94	12.210	1.56	2.52	-2.42	-3.03	13.77	13.77	
371	94	99	12.243	1.48	2.42	-2.12	-2.73	9.18	9.18	
372	91	103	12.276	1.42	2.34	-1.82	-2.42	13.77	13.77	
373	88	107	12.309	1.36	2.26	-1.21	-1.82	18.37	18.37	
374	87	109	12.342	1.34	2.22	-0.61	-1.21	13.77	18.37	
375	86	111	12.375	1.32	2.18	-0.30	-0.61	9.18	18.37	
376	86	111	12.408	1.32	2.18	0.00	0.00	4.59	13.77	
377	86	111	12.441	1.32	2.18	0.00	0.30	9.18	13.77	
378	86	110	12.474	1.32	2.20	0.61	0.91	18.37	22.96	
379	88	108	12.507	1.36	2.24	1.21	1.82	9.18	22.96	
