64	260	106	2.112	4.80	2.28	1.52	-1.82	-32.14	41.32	
65	260	106	2.145	4.80	2.28	0.30	-0.61	-18.37	18.37	
66	261	108	2.178	4.82	2.24	0.30	-0.61	-9.18	13.77	
67	261	108	2.211	4.82	2.24	-0.30	0.30	-13.77	22.96	
68	260	107	2.244	4.80	2.26	-0.61	0.91	-9.18	18.37	
69	259	105	2.277	4.78	2.30	-0.91	1.52	-13.77	18.37	
70	257	102	2.310	4.74	2.36	-1.52	2.12	-22.96	18.37	
71	254	98	2.343	4.68	2.44	-2.42	2.73	-22.96	18.37	
72	249	93	2.376	4.58	2.54	-3.03	3.33	-13.77	13.77	
73	244	87	2.409	4.48	2.66	-3.33	3.64	-18.37	0.00	
74	238	81	2.442	4.36	2.78	-4.24	3.33	-27.55	-4.59	
75	230	76	2.475	4.20	2.88	-5.15	3.33	-22.96	0.00	
76	221	70	2.508	4.02	3.00	-5.76	3.33	-18.37	-13.77	
77	211	65	2.541	3.82	3.10	-6.36	2.42	-18.37	-22.96	
78	200	62	2.574	3.60	3.16	-6.97	1.82	-13.77	-18.37	
79	188	59	2.607	3.36	3.22	-7.27	1.21	-9.18	-27.55	
80	176	58	2.640	3.12	3.24	-7.58	0.00	-4.59	-32.14	
81	163	59	2.673	2.86	3.22	-7.58	-0.91	4.59	-22.96	
82	151	61	2.706	2.62	3.18	-7.27	-1.52	9.18	-22.96	
83	139	64	2.739	2.38	3.12	-6.97	-2.42	13.77	-32.14	
84	128	69	2.772	2.16	3.02	-6.36	-3.64	18.37	-22.96	
85	118	76	2.805	1.96	2.88	-5.76	-3.94	18.37	-4.59	
86	109	82	2.838	1.78	2.76	-5.15	-3.94	22.96	-4.59	
87	101	89	2.871	1.62	2.62	-4.24	-4.24	27.55	-4.59	
88	95	96	2.904	1.50	2.48	-3.33	-4.24	27.55	4.59	
89	90	103	2.937	1.40	2.34	-2.42	-3.94	22.96	9.18	
90	87	109	2.970	1.34	2.22	-1.82	-3.64	13.77	13.77	
91	84	115	3.003	1.28	2.10	-1.52	-3.03	13.77	18.37	
92	82	119	3.036	1.24	2.02	-0.91	-2.42	13.77	18.37	
93	81	123	3.069	1.22	1.94	-0.61	-1.82	9.18	22.96	
94	80	125	3.102	1.20	1.90	-0.30	-0.91	9.18	27.55	
95	80	126	3.135	1.20	1.88	0.00	0.00	4.59	22.96	
96	80	125	3.168	1.20	1.90	0.00	0.61	4.59	18.37	
97	80	124	3.201	1.20	1.92	0.30	1.21	13.77	22.96	
98	81	121	3.234	1.22	1.98	0.91	2.12	4.59	0.00	
99	83	117	3.267	1.26	2.06	0.61	1.21	-4.59	-9.18	
100	83	117	3.300	1.26	2.06	0.61	1.52	36.73	59.69	
101	85	112	3.333	1.30	2.16	3.03	5.15	50.51	64.28	
102	93	100	3.366	1.46	2.40	3.94	5.76	-22.96	-45.91	
103	98	93	3.399	1.56	2.54	1.52	2.12	-32.14	-59.69	
104	98	93	3.432	1.56	2.54	1.82	1.82	78.05	55.10	
105	104	87	3.465	1.68	2.66	6.67	5.76	91.83	59.69	
106	120	74	3.498	2.00	2.92	7.88	5.76	-55.10	-59.69	
107	130	68	3.531	2.20	3.04	3.03	1.82	-68.87	-68.87	
108	130	68	3.564	2.20	3.04	3.33	1.21	59.69	9.18	
109	141	64	3.597	2.42	3.12	6.97	2.42	59.69	9.18	
110	153	60	3.630	2.66	3.20	7.27	1.82	4.59	-27.55	
111	165	58	3.663	2.90	3.24	7.27	0.61	4.59	-32.14	
112	177	58	3.696	3.14	3.24	7.58	-0.30	4.59	-27.55	
113	190	59	3.729	3.40	3.22	7.58	-1.21	-9.18	-27.55	
114	202	62	3.762	3.64	3.16	6.97	-2.12	-18.37	-22.96	
115	213	66	3.795	3.86	3.08	6.36	-2.73	-18.37	-18.37	
116	223	71	3.828	4.06	2.98	5.76	-3.33	-18.37	-13.77	
117	232	77	3.861	4.24	2.86	5.15	-3.64	-22.96	-4.59	
118	240	83	3.894	4.40	2.74	4.24	-3.64	-27.55	4.59	
119	246	89	3.927	4.52	2.62	3.33	-3.33	-22.96	9.18	
120	251	94	3.960	4.62	2.52	2.73	-3.03	-22.96	9.18	
121	255	99	3.993	4.70	2.42	1.82	-2.73	-22.96	18.37	
122	257	103	4.026	4.74	2.34	1.21	-1.82	-13.77	22.96	
123	259	105	4.059	4.78	2.30	0.91	-1.21	-13.77	18.37	
124	260	107	4.092	4.80	2.26	0.30	-0.61	-13.77	22.96	
125	260	107	4.125	4.80	2.26	0.00	0.30	-13.77	22.96	
126	260	106	4.158	4.80	2.28	-0.61	0.91	-18.37	18.37	
127	258	104	4.191	4.76	2.32	-1.21	1.52	-13.77	18.37	
128	256	101	4.224	4.72	2.38	-1.52	2.12	-13.77	18.37	
129	253	97	4.257	4.66	2.46	-2.12	2.73	-18.37	18.37	
130	249	92	4.290	4.58	2.56	-2.73	3.33	-22.96	9.18	
131	244	86	4.323	4.48	2.68	-3.64	3.33	-27.55	0.00	
132	237	81	4.356	4.34	2.78	-4.55	3.33	-22.96	0.00	
133	229	75	4.389	4.18	2.90	-5.15	3.33	-13.77	-4.59	
134	220	70	4.422	4.00	3.00	-5.45	3.03	-13.77	-9.18	
135	211	65	4.455	3.82	3.10	-6.06	2.73	-22.96	-18.37	
136	200	61	4.488	3.60	3.18	-6.97	1.82	-18.37	-27.55	
137	188	59	4.521	3.36	3.22	-7.27	0.91	-9.18	-27.55	
138	176	58	4.554	3.12	3.24	-7.58	0.00	50.51	-18.37	
139	163	59	4.587	2.86	3.22	-3.94	-0.30	59.69	-9.18	
140	163	59	4.620	2.86	3.22	-3.64	-0.61	-101.01	-41.32	
141	151	61	4.653	2.62	3.18	-10.61	-3.03	-91.83	-55.10	
142	128	69	4.686	2.16	3.02	-9.70	-4.24	73.46	-13.77	
143	119	75	4.719	1.98	2.90	-5.76	-3.94	68.87	0.00	
144	109	82	4.752	1.78	2.76	-5.15	-4.24	55.10	27.55	
145	102	89	4.785	1.64	2.62	-2.12	-2.12	50.51	32.14	
146	102	89	4.818	1.64	2.62	-1.82	-2.12	-36.73	-59.69	
147	96	96	4.851	1.52	2.48	-4.55	-6.06	-27.55	-50.51	
148	87	109	4.884	1.34	2.22	-3.64	-5.45	55.10	68.87	
149	84	114	4.917	1.28	2.12	-0.91	-1.52	45.91	64.28	
150	84	114	4.950	1.28	2.12	-0.61	-1.21	0.00	-13.77	
151	82	118	4.983	1.24	2.04	-0.91	-2.42	0.00	-9.18	
152	81	122	5.016	1.22	1.96	-0.61	-1.82	9.18	27.55	
153	80	124	5.049	1.20	1.92	-0.30	-0.61	9.18	27.55	
154	80	124	5.082	1.20	1.92	0.00	0.00	9.18	13.77	
155	80	124	5.115	1.20	1.92	0.30	0.30	9.18	18.37	
156	81	123	5.148	1.22	1.94	0.61	1.21	4.59	27.55	
157	82	120	5.181	1.24	2.00	0.61	2.12	9.18	22.96	
158	83	116	5.214	1.26	2.08	1.21	2.73	18.37	18.37	
159	86	111	5.247	1.32	2.18	1.82	3.33	13.77	9.18	
160	89	105	5.280	1.38	2.30	2.12	3.33	13.77	4.59	
161	93	100	5.313	1.46	2.40	2.73	3.64	22.96	13.77	
162	98	93	5.346	1.56	2.54	3.64	4.24	22.96	4.59	
163	105	86	5.379	1.70	2.68	4.24	3.94	18.37	-4.59	
164	112	80	5.412	1.84	2.80	4.85	3.94	18.37	-4.59	
165	121	73	5.445	2.02	2.94	5.45	3.64	18.37	-18.37	
166	130	68	5.478	2.20	3.04	6.06	2.73	22.96	-18.37	
167	141	64	5.511	2.42	3.12	6.97	2.42	18.37	-13.77	
168	153	60	5.544	2.66	3.20	7.27	1.82	4.59	-27.55	
169	165	58	5.577	2.90	3.24	7.27	0.61	0.00	-32.14	
170	177	58	5.610	3.14	3.24	7.27	-0.30	0.00	-27.55	
171	189	59	5.643	3.38	3.22	7.27	-1.21	-4.59	-27.55	
172	201	62	5.676	3.62	3.16	6.97	-2.12	-13.77	-22.96	
173	212	66	5.709	3.84	3.08	6.36	-2.73	-18.37	-13.77	
174	222	71	5.742	4.04	2.98	5.76	-3.03	-18.37	-9.18	
175	231	76	5.775	4.22	2.88	5.15	-3.33	-22.96	-9.18	
176	239	82	5.808	4.38	2.76	4.24	-3.64	-27.55	0.00	
177	245	88	5.841	4.50	2.64	3.33	-3.33	-22.96	9.18	
178	250	93	5.874	4.60	2.54	2.73	-3.03	-18.37	9.18	
179	254	98	5.907	4.68	2.44	2.12	-2.73	-27.55	27.55	
180	257	102	5.940	4.74	2.36	0.91	-1.21	-27.55	27.55	
181	257	102	5.973	4.74	2.36	0.30	-0.91	-4.59	0.00	
182	258	105	6.006	4.76	2.30	0.61	-1.21	0.00	13.77	
183	259	106	6.039	4.78	2.28	0.30	0.00	-13.77	32.14	
184	259	105	6.072	4.78	2.30	-0.30	0.91	-22.96	22.96	
185	258	103	6.105	4.76	2.34	-1.21	1.52	-22.96	18.37	
186	255	100	6.138	4.70	2.40	-1.82	2.12	4.59	-4.59	
187	252	96	6.171	4.64	2.48	-0.91	1.21	9.18	-9.18	
188	252	96	6.204	4.64	2.48	-1.21	1.52	-4.59	4.59	
189	248	91	6.237	4.56	2.58	-1.21	1.52	-32.14	27.55	
190	248	91	6.270	4.56	2.58	-3.33	3.33	-68.87	50.51	
191	237	80	6.303	4.34	2.80	-5.76	4.85	-27.55	-4.59	
192	229	75	6.336	4.18	2.90	-5.15	3.03	0.00	-27.55	
193	220	70	6.369	4.00	3.00	-5.76	3.03	-18.37	-4.59	
194	210	65	6.402	3.80	3.10	-6.36	2.73	36.73	-27.55	
195	199	61	6.435	3.58	3.18	-3.33	1.21	-9.18	-27.55	
196	199	61	6.468	3.58	3.18	-6.97	0.91	-114.78	-9.18	
197	176	58	6.501	3.12	3.24	-10.91	0.61	-9.18	-22.96	
198	163	59	6.534	2.86	3.22	-7.58	-0.61	55.10	-32.14	
199	151	60	6.567	2.62	3.20	-7.27	-1.52	13.77	-32.14	
200	139	64	6.600	2.38	3.12	-6.67	-2.73	18.37	-27.55	
201	129	69	6.633	2.18	3.02	-6.06	-3.33	13.77	-13.77	
202	119	75	6.666	1.98	2.90	-5.76	-3.64	18.37	-9.18	
203	110	81	6.699	1.80	2.78	-4.85	-3.94	27.55	-9.18	
204	103	88	6.732	1.66	2.64	-3.94	-4.24	18.37	-4.59	
205	97	95	6.765	1.54	2.50	-3.64	-4.24	18.37	4.59	
206	91	102	6.798	1.42	2.36	-2.73	-3.94	27.55	13.77	
207	88	108	6.831	1.36	2.24	-1.82	-3.33	18.37	18.37	
208	85	113	6.864	1.30	2.14	-1.52	-2.73	13.77	18.37	
209	83	117	6.897	1.26	2.06	-0.91	-2.12	13.77	13.77	
210	82	120	6.930	1.24	2.00	-0.61	-1.82	4.59	18.37	
211	81	123	6.963	1.22	1.94	-0.61	-0.91	9.18	27.55	
212	80	123	6.996	1.20	1.94	0.00	0.00	13.77	18.37	
213	81	123	7.029	1.22	1.94	0.30	0.30	4.59	18.37	
214	81	122	7.062	1.22	1.96	0.30	1.21	9.18	27.55	
215	82	119	7.095	1.24	2.02	0.91	2.12	13.77	22.96	
216	84	115	7.128	1.28	2.10	1.21	2.73	9.18	13.77	
217	86	110	7.161	1.32	2.20	1.52	3.03	18.37	9.18	
218	89	105	7.194	1.38	2.30	2.42	3.33	22.96	13.77	
219	94	99	7.227	1.48	2.42	3.03	3.94	13.77	9.18	
220	99	92	7.260	1.58	2.56	3.33	3.94	13.77	0.00	
221	105	86	7.293	1.70	2.68	3.94	3.94	22.96	-4.59	
222	112	79	7.326	1.84	2.82	4.85	3.64	27.55	-9.18	
223	121	74	7.359	2.02	2.92	5.76	3.33	18.37	-9.18	
224	131	68	7.392	2.22	3.04	6.06	3.03	13.77	-13.77	
225	141	64	7.425	2.42	3.12	6.67	2.42	18.37	-18.37	
226	153	60	7.458	2.66	3.20	7.27	1.82	9.18	-27.55	
227	165	58	7.491	2.90	3.24	7.27	0.61	0.00	-32.14	
228	177	58	7.524	3.14	3.24	7.27	-0.30	0.00	-27.55	
229	189	59	7.557	3.38	3.22	7.27	-1.21	-4.59	-27.55	
230	201	62	7.590	3.62	3.16	6.97	-2.12	-59.69	0.00	
231	212	66	7.623	3.84	3.08	3.33	-1.21	-64.28	13.77	
232	212	66	7.656	3.84	3.08	2.73	-1.21	-9.18	0.00	
233	221	70	7.689	4.02	3.00	2.73	-1.21	36.73	-32.14	
234	221	70	7.722	4.02	3.00	5.15	-3.33	64.28	-59.69	
235	238	81	7.755	4.36	2.78	6.97	-5.15	-27.55	0.00	
236	244	87	7.788	4.48	2.66	3.33	-3.33	-82.64	55.10	
237	249	92	7.821	4.58	2.56	1.52	-1.52	-18.37	9.18	
238	249	92	7.854	4.58	2.56	2.12	-2.73	18.37	-27.55	
239	256	101	7.887	4.72	2.38	2.73	-3.33	-18.37	22.96	
240	258	103	7.920	4.76	2.34	0.91	-1.21	-36.73	41.32	
241	259	105	7.953	4.78	2.30	0.30	-0.61	-18.37	22.96	
242	259	105	7.986	4.78	2.30	-0.30	0.30	-13.77	22.96	
243	258	104	8.019	4.76	2.32	-0.61	0.91	-9.18	18.37	
244	257	102	8.052	4.74	2.36	-0.91	1.52	-13.77	18.37	
245	255	99	8.085	4.70	2.42	-1.52	2.12	-22.96	13.77	
246	252	95	8.118	4.64	2.50	-2.42	2.42	-22.96	13.77	
247	247	91	8.151	4.54	2.58	-3.03	3.03	-13.77	13.77	
248	242	85	8.184	4.44	2.70	-3.33	3.33	-13.77	4.59	
249	236	80	8.217	4.32	2.80	-3.94	3.33	-22.96	0.00	
250	229	74	8.250	4.18	2.92	-4.85	3.33	-27.55	-9.18	
251	220	69	8.283	4.00	3.02	-5.76	2.73	-22.96	-13.77	
252	210	65	8.316	3.80	3.10	-6.36	2.42	-13.77	-13.77	
253	199	61	8.349	3.58	3.18	-6.67	1.82	-9.18	-22.96	
254	188	59	8.382	3.36	3.22	-6.97	0.91	-9.18	-27.55	
255	176	58	8.415	3.12	3.24	-7.27	0.00	-4.59	-22.96	
256	164	59	8.448	2.88	3.22	-7.27	-0.61	0.00	-22.96	
257	152	60	8.481	2.64	3.20	-7.27	-1.52	4.59	-32.14	
258	140	64	8.514	2.40	3.12	-6.97	-2.73	18.37	-22.96	
259	129	69	8.547	2.18	3.02	-6.06	-3.03	22.96	-13.77	
260	120	74	8.580	2.00	2.92	-5.45	-3.64	13.77	-13.77	
261	111	81	8.613	1.82	2.78	-5.15	-3.94	18.37	-4.59	
262	103	87	8.646	1.66	2.66	-4.24	-3.94	27.55	-4.59	
263	97	94	8.679	1.54	2.52	-3.33	-4.24	22.96	0.00	
264	92	101	8.712	1.44	2.38	-2.73	-3.94	18.37	13.77	
265	88	107	8.745	1.36	2.26	-2.12	-3.33	18.37	18.37	
266	85	112	8.778	1.30	2.16	-1.52	-2.73	18.37	18.37	
267	83	116	8.811	1.26	2.08	-0.91	-2.12	18.37	27.55	
268	82	119	8.844	1.24	2.02	-0.30	-0.91	9.18	22.96	
269	82	119	8.877	1.24	2.02	-0.30	-0.61	0.00	0.00	
270	81	121	8.910	1.22	1.98	-0.30	-0.91	4.59	9.18	
271	81	122	8.943	1.22	1.96	0.00	0.00	4.59	18.37	
272	81	121	8.976	1.22	1.98	0.00	0.30	9.18	13.77	
273	81	121	9.009	1.22	1.98	0.61	0.91	27.55	50.51	
274	83	118	9.042	1.26	2.04	1.82	3.64	22.96	50.51	
275	87	109	9.075	1.34	2.22	2.12	4.24	-13.77	-32.14	
276	90	104	9.108	1.40	2.32	0.91	1.52	-13.77	-36.73	
277	90	104	9.141	1.40	2.32	1.21	1.82	27.55	32.14	
278	94	98	9.174	1.48	2.44	2.73	3.64	32.14	32.14	
279	99	92	9.207	1.58	2.56	3.33	3.94	22.96	4.59	
280	105	85	9.240	1.70	2.70	4.24	3.94	22.96	-4.59	
281	113	79	9.273	1.86	2.82	4.85	3.64	18.37	-9.18	
282	121	73	9.306	2.02	2.94	5.45	3.33	18.37	-13.77	
283	131	68	9.339	2.22	3.04	6.06	2.73	18.37	-13.77	
284	141	64	9.372	2.42	3.12	6.67	2.42	18.37	-18.37	
285	153	60	9.405	2.66	3.20	7.27	1.52	9.18	-27.55	
286	165	59	9.438	2.90	3.22	7.27	0.61	-4.59	-22.96	
287	177	58	9.471	3.14	3.24	6.97	0.00	-4.59	-27.55	
288	188	59	9.504	3.36	3.22	6.97	-1.21	0.00	-27.55	
289	200	62	9.537	3.60	3.16	6.97	-1.82	-9.18	-18.37	
290	211	65	9.570	3.82	3.10	6.36	-2.42	-18.37	-18.37	
291	221	70	9.603	4.02	3.00	5.76	-3.03	-22.96	-13.77	
292	230	75	9.636	4.20	2.90	4.85	-3.33	-27.55	-4.59	
293	237	81	9.669	4.34	2.78	3.94	-3.33	-22.96	0.00	
294	243	86	9.702	4.46	2.68	3.33	-3.33	-18.37	4.59	
295	248	92	9.735	4.56	2.56	2.73	-3.03	-18.37	13.77	
296	252	96	9.768	4.64	2.48	2.12	-2.42	-18.37	18.37	
297	255	100	9.801	4.70	2.40	1.52	-1.82	-18.37	18.37	
298	257	102	9.834	4.74	2.36	0.91	-1.21	-18.37	18.37	
299	258	104	9.867	4.76	2.32	0.30	-0.61	-13.77	22.96	
300	258	104	9.900	4.76	2.32	0.00	0.30	-9.18	18.37	
301	258	103	9.933	4.76	2.34	-0.30	0.61	-18.37	18.37	
302	257	102	9.966	4.74	2.36	-1.21	1.52	-22.96	22.96	
303	254	98	9.999	4.68	2.44	-1.82	2.12	-13.77	13.77	
304	251	95	10.032	4.62	2.50	-2.12	2.42	-13.77	13.77	
305	247	90	10.065	4.54	2.60	-2.73	3.03	-18.37	13.77	
306	242	85	10.098	4.44	2.70	-3.33	3.33	-22.96	4.59	
307	236	79	10.131	4.32	2.82	-4.24	3.33	-27.55	-9.18	
308	228	74	10.164	4.16	2.92	-5.15	2.73	-22.96	-9.18	
309	219	70	10.197	3.98	3.00	-5.76	2.73	-13.77	0.00	
310	209	65	10.230	3.78	3.10	-6.06	2.73	-9.18	-13.77	
311	199	61	10.263	3.58	3.18	-6.36	1.82	-13.77	-27.55	
312	188	59	10.296	3.36	3.22	-6.97	0.91	41.32	-22.96	
313	176	58	10.329	3.12	3.24	-3.64	0.30	50.51	-18.37	
314	176	58	10.362	3.12	3.24	-3.64	-0.30	-55.10	-18.37	
315	164	59	10.395	2.88	3.22	-7.27	-0.91	-101.01	-41.32	
316	152	61	10.428	2.64	3.18	-10.30	-3.03	-36.73	-45.91	
317	130	69	10.461	2.20	3.02	-9.70	-3.94	110.19	22.96	
318	120	74	10.494	2.00	2.92	-3.03	-1.52	105.60	32.14	
319	120	74	10.527	2.00	2.92	-2.73	-1.82	-27.55	-36.73	
320	111	80	10.560	1.82	2.80	-4.85	-3.94	-18.37	-32.14	
321	104	87	10.593	1.68	2.66	-3.94	-3.94	45.91	32.14	
322	98	93	10.626	1.56	2.54	-1.82	-1.82	18.37	0.00	
323	98	93	10.659	1.56	2.54	-2.73	-3.94	-27.55	-55.10	
324	89	106	10.692	1.38	2.28	-3.64	-5.45	18.37	18.37	
325	86	111	10.725	1.32	2.18	-1.52	-2.73	41.32	50.51	
326	84	115	10.758	1.28	2.10	-0.91	-2.12	13.77	18.37	
327	83	118	10.791	1.26	2.04	-0.61	-1.52	4.59	18.37	
328	82	120	10.824	1.24	2.00	-0.61	-0.91	4.59	18.37	
329	81	121	10.857	1.22	1.98	-0.30	-0.30	13.77	18.37	
330	81	121	10.890	1.22	1.98	0.30	0.30	13.77	22.96	
331	82	120	10.923	1.24	2.00	0.61	1.21	9.18	27.55	
332	83	117	10.956	1.26	2.06	0.91	2.12	9.18	18.37	
333	85	113	10.989	1.30	2.14	1.21	2.42	9.18	9.18	
334	87	109	11.022	1.34	2.22	1.52	2.73	13.77	13.77	
335	90	104	11.055	1.40	2.32	2.12	3.33	18.37	13.77	
336	94	98	11.088	1.48	2.44	2.73	3.64	22.96	9.18	
337	99	92	11.121	1.58	2.56	3.64	3.94	22.96	4.59	
338	106	85	11.154	1.72	2.70	4.24	3.94	13.77	-4.59	
339	113	79	11.187	1.86	2.82	4.55	3.64	18.37	-9.18	
340	121	73	11.220	2.02	2.94	5.45	3.33	22.96	-13.77	
341	131	68	11.253	2.22	3.04	6.06	2.73	18.37	-13.77	
342	141	64	11.286	2.42	3.12	6.67	2.42	13.77	-13.77	
343	153	60	11.319	2.66	3.20	6.97	1.82	4.59	-27.55	
344	164	58	11.352	2.88	3.24	6.97	0.61	4.59	-32.14	
345	176	58	11.385	3.12	3.24	7.27	-0.30	0.00	-22.96	
346	188	59	11.418	3.36	3.22	6.97	-0.91	-9.18	-22.96	
347	199	61	11.451	3.58	3.18	6.67	-1.82	-9.18	-22.96	
348	210	65	11.484	3.80	3.10	6.36	-2.42	-13.77	-18.37	
349	220	69	11.517	4.00	3.02	5.76	-3.03	-22.96	-13.77	
350	229	75	11.550	4.18	2.90	4.85	-3.33	-27.55	-4.59	
351	236	80	11.583	4.32	2.80	3.94	-3.33	-18.37	4.59	
352	242	86	11.616	4.44	2.68	3.64	-3.03	-13.77	9.18	
353	248	90	11.649	4.56	2.60	3.03	-2.73	-36.73	22.96	
354	252	95	11.682	4.64	2.50	1.21	-1.52	-32.14	22.96	
355	252	95	11.715	4.64	2.50	0.91	-1.21	-4.59	4.59	
356	255	99	11.748	4.70	2.42	0.91	-1.21	-4.59	0.00	
357	255	99	11.781	4.70	2.42	0.61	-1.21	-4.59	0.00	
358	257	103	11.814	4.74	2.34	0.61	-1.21	-9.18	18.37	
359	257	103	11.847	4.74	2.34	0.00	0.00	-9.18	18.37	
360	257	103	11.880	4.74	2.34	0.00	0.00	-13.77	22.96	
361	257	103	11.913	4.74	2.34	-0.91	1.52	-27.55	41.32	
362	254	98	11.946	4.68	2.44	-1.82	2.73	-22.96	18.37	
363	251	94	11.979	4.62	2.52	-2.42	2.73	4.59	-18.37	
364	246	89	12.012	4.52	2.62	-1.52	1.52	-13.77	4.59	
365	246	89	12.045	4.52	2.62	-3.33	3.03	-59.69	45.91	
366	235	79	12.078	4.30	2.82	-5.45	4.55	-22.96	0.00	
367	228	74	12.111	4.16	2.92	-4.85	3.03	0.00	-27.55	
368	219	69	12.144	3.98	3.02	-5.45	2.73	-18.37	-13.77	
369	210	65	12.177	3.80	3.10	-6.06	2.12	-18.37	-13.77	
370	199	62	12.210	3.58	3.16	-6.67	1.82	-13.77	-13.77	
371	188	59	12.243	3.36	3.22	-6.97	1.21	-9.18	-27.55	
372	176	58	12.276	3.12	3.24	-7.27	0.00	0.00	-27.55	
373	164	59	12.309	2.88	3.22	-6.97	-0.61	4.59	-22.96	
374	153	60	12.342	2.66	3.20	-6.97	-1.52	4.59	-27.55	
375	141	64	12.375	2.42	3.12	-6.67	-2.42	13.77	-22.96	
376	131	68	12.408	2.22	3.04	-6.06	-3.03	13.77	-13.77	
377	121	74	12.441	2.02	2.92	-5.76	-3.33	18.37	-9.18	
378	112	79	12.474	1.84	2.82	-4.85	-3.64	27.55	-9.18	
379	105	86	12.507	1.70	2.68	-3.94	-3.94	22.96	-4.59	
